encounter_id,student_id,sp_case,item_seq,item_max,examiner_score,deepseek_v4_pro_raw,deepseek_v4_pro,deepseek_v4_flash_0731,qwen3_next_80b_a3b_instruct,expert_wst,expert_fj,expert_gxx
E017,S027,SP02,30,2.0,2.0,2.0,2.0,2.0,2.0,,,
E017,S027,SP02,31,2.0,2.0,2.0,2.0,2.0,2.0,,,
E017,S027,SP02,32,2.0,2.0,2.0,2.0,2.0,2.0,,,
E017,S027,SP02,33,1.0,1.0,1.0,1.0,1.0,1.0,,,
E017,S027,SP02,34,2.0,2.0,2.0,2.0,2.0,2.0,,,
E043,S027,SP03,1,2.0,2.0,2.0,2.0,2.0,2.0,,,
E043,S027,SP03,2,3.0,3.0,3.0,3.0,3.0,3.0,,,
E043,S027,SP03,3,3.0,3.0,3.0,3.0,3.0,3.0,,,
E043,S027,SP03,4,2.0,2.0,2.0,2.0,2.0,2.0,,,
E043,S027,SP03,5,1.0,1.0,1.0,1.0,1.0,1.0,,,
E043,S027,SP03,6,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
E043,S027,SP03,7,2.0,2.0,2.0,2.0,2.0,2.0,,,
E043,S027,SP03,8,1.0,1.0,1.0,1.0,1.0,1.0,,,
E043,S027,SP03,9,1.0,1.0,1.0,1.0,1.0,1.0,,,
E043,S027,SP03,10,1.0,1.0,1.0,1.0,1.0,1.0,,,
E043,S027,SP03,11,2.0,2.0,2.0,2.0,2.0,2.0,,,
E043,S027,SP03,12,2.0,2.0,2.0,2.0,2.0,2.0,,,
E043,S027,SP03,13,2.0,1.0,1.0,1.0,2.0,2.0,,,
E043,S027,SP03,14,2.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0
E043,S027,SP03,15,2.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0
E043,S027,SP03,16,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0
E043,S027,SP03,17,2.0,2.0,2.0,2.0,2.0,2.0,,,
E043,S027,SP03,18,1.0,1.0,1.0,1.0,1.0,1.0,,,
E043,S027,SP03,19,1.0,1.0,1.0,1.0,1.0,1.0,,,
E043,S027,SP03,20,1.0,1.0,1.0,1.0,1.0,1.0,,,
E043,S027,SP03,21,1.0,1.0,1.0,1.0,1.0,1.0,,,
E043,S027,SP03,22,1.0,1.0,1.0,1.0,1.0,1.0,,,
E043,S027,SP03,23,1.0,1.0,1.0,1.0,1.0,1.0,,,
E043,S027,SP03,24,1.0,1.0,1.0,1.0,1.0,1.0,,,
E043,S027,SP03,25,1.0,1.0,1.0,1.0,1.0,1.0,,,
E043,S027,SP03,26,1.0,1.0,1.0,1.0,1.0,1.0,,,
E043,S027,SP03,27,1.0,1.0,1.0,1.0,1.0,1.0,,,
E043,S027,SP03,28,1.0,1.0,1.0,1.0,1.0,1.0,,,
E043,S027,SP03,29,1.0,1.0,1.0,1.0,1.0,1.0,,,
E043,S027,SP03,30,1.0,1.0,1.0,1.0,1.0,1.0,,,
E043,S027,SP03,31,1.0,1.0,1.0,1.0,1.0,1.0,,,
E043,S027,SP03,32,1.0,1.0,1.0,1.0,1.0,1.0,,,
E043,S027,SP03,33,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0
E054,S028,SP01,1,2.0,2.0,2.0,2.0,2.0,2.0,,,
E054,S028,SP01,2,3.0,3.0,3.0,3.0,3.0,3.0,,,
E054,S028,SP01,3,2.0,2.0,2.0,2.0,2.0,2.0,,,
E054,S028,SP01,4,2.0,0.0,0.0,0.0,2.0,2.0,,,
E054,S028,SP01,5,2.0,2.0,2.0,2.0,2.0,2.0,,,
E054,S028,SP01,6,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0
E054,S028,SP01,7,2.0,2.0,2.0,2.0,2.0,2.0,,,
E054,S028,SP01,8,2.0,2.0,2.0,2.0,2.0,2.0,,,
E054,S028,SP01,9,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0
E054,S028,SP01,10,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0
E054,S028,SP01,11,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0
E054,S028,SP01,12,1.0,0.0,0.0,0.0,1.0,1.0,,,
E054,S028,SP01,13,1.0,0.0,0.0,0.0,1.0,1.0,,,
E054,S028,SP01,14,1.0,0.0,0.0,0.0,1.0,1.0,,,
E054,S028,SP01,15,1.0,0.0,0.0,0.0,1.0,0.0,,,
E054,S028,SP01,16,1.0,0.0,0.0,0.0,1.0,0.0,,,
E054,S028,SP01,17,1.0,1.0,1.0,1.0,1.0,1.0,,,
E054,S028,SP01,18,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
E054,S028,SP01,19,1.0,1.0,1.0,1.0,1.0,1.0,,,
E054,S028,SP01,20,1.0,1.0,1.0,1.0,1.0,1.0,,,
E054,S028,SP01,21,1.0,1.0,1.0,1.0,1.0,1.0,,,
E054,S028,SP01,22,1.0,1.0,1.0,1.0,1.0,1.0,,,
E054,S028,SP01,23,1.0,1.0,1.0,1.0,1.0,1.0,,,
E054,S028,SP01,24,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
E054,S028,SP01,25,2.0,2.0,2.0,2.0,2.0,2.0,,,
E054,S028,SP01,26,1.0,1.0,1.0,1.0,1.0,1.0,,,
E054,S028,SP01,27,1.0,1.0,1.0,1.0,1.0,1.0,,,
E054,S028,SP01,28,1.0,1.0,1.0,1.0,1.0,1.0,,,
E054,S028,SP01,29,2.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0
E054,S028,SP01,30,2.0,2.0,2.0,2.0,2.0,2.0,,,
E054,S028,SP01,31,2.0,2.0,2.0,2.0,2.0,2.0,,,
E054,S028,SP01,32,1.0,1.0,1.0,1.0,1.0,1.0,,,
E054,S028,SP01,33,2.0,2.0,2.0,2.0,2.0,2.0,,,
E101,S028,SP02,1,2.0,2.0,2.0,2.0,2.0,2.0,,,
E101,S028,SP02,2,3.0,3.0,3.0,3.0,3.0,3.0,,,
E101,S028,SP02,3,2.0,2.0,2.0,2.0,2.0,2.0,,,
E101,S028,SP02,4,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0
E101,S028,SP02,5,1.0,1.0,1.0,1.0,1.0,1.0,,,
E101,S028,SP02,6,1.0,1.0,1.0,1.0,1.0,1.0,,,
E101,S028,SP02,7,2.0,2.0,2.0,2.0,2.0,2.0,,,
E101,S028,SP02,8,2.0,2.0,2.0,2.0,2.0,2.0,,,
E101,S028,SP02,9,2.0,2.0,2.0,2.0,2.0,2.0,,,
E101,S028,SP02,10,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5
E101,S028,SP02,11,2.0,2.0,2.0,2.0,2.0,2.0,,,
E101,S028,SP02,12,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
E101,S028,SP02,13,2.0,2.0,2.0,2.0,2.0,2.0,,,
E101,S028,SP02,14,1.0,1.0,1.0,1.0,1.0,1.0,,,
E101,S028,SP02,15,1.0,1.0,1.0,1.0,1.0,1.0,,,
E101,S028,SP02,16,2.0,2.0,2.0,2.0,2.0,2.0,,,
E101,S028,SP02,17,1.0,1.0,1.0,1.0,1.0,1.0,,,
E101,S028,SP02,18,1.0,1.0,1.0,1.0,1.0,1.0,,,
E101,S028,SP02,19,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E101,S028,SP02,20,1.0,1.0,1.0,1.0,1.0,1.0,,,
E101,S028,SP02,21,1.0,1.0,1.0,1.0,1.0,1.0,,,
E101,S028,SP02,22,1.0,1.0,1.0,1.0,1.0,1.0,,,
E101,S028,SP02,23,1.0,1.0,1.0,1.0,1.0,1.0,,,
E101,S028,SP02,24,1.0,1.0,1.0,1.0,1.0,1.0,,,
E101,S028,SP02,25,1.0,1.0,1.0,1.0,1.0,1.0,,,
E101,S028,SP02,26,1.0,1.0,1.0,1.0,1.0,1.0,,,
E101,S028,SP02,27,1.0,1.0,1.0,1.0,1.0,1.0,,,
E101,S028,SP02,28,1.0,1.0,1.0,1.0,1.0,1.0,,,
E101,S028,SP02,29,1.0,1.0,1.0,1.0,1.0,1.0,,,
E101,S028,SP02,30,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
E101,S028,SP02,31,2.0,2.0,2.0,2.0,2.0,2.0,,,
E101,S028,SP02,32,2.0,2.0,2.0,2.0,1.0,2.0,,,
E101,S028,SP02,33,1.0,1.0,1.0,1.0,1.0,1.0,,,
E101,S028,SP02,34,2.0,2.0,2.0,2.0,2.0,2.0,,,
E219,S028,SP03,1,2.0,2.0,2.0,2.0,2.0,2.0,,,
E219,S028,SP03,2,3.0,3.0,3.0,3.0,3.0,3.0,,,
E219,S028,SP03,3,3.0,3.0,3.0,3.0,3.0,3.0,,,
E219,S028,SP03,4,2.0,2.0,2.0,2.0,2.0,2.0,,,
E219,S028,SP03,5,1.0,1.0,1.0,1.0,1.0,1.0,,,
E219,S028,SP03,6,2.0,2.0,2.0,2.0,2.0,2.0,,,
E219,S028,SP03,7,2.0,2.0,2.0,2.0,2.0,2.0,,,
E219,S028,SP03,8,1.0,1.0,1.0,1.0,1.0,1.0,,,
E219,S028,SP03,9,1.0,1.0,1.0,1.0,1.0,1.0,,,
E219,S028,SP03,10,1.0,1.0,1.0,1.0,1.0,1.0,,,
E219,S028,SP03,11,2.0,2.0,2.0,2.0,2.0,2.0,,,
E219,S028,SP03,12,2.0,2.0,2.0,2.0,2.0,2.0,,,
E219,S028,SP03,13,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0
E219,S028,SP03,14,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0
E219,S028,SP03,15,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
E219,S028,SP03,16,2.0,2.0,2.0,2.0,2.0,2.0,,,
E219,S028,SP03,17,2.0,2.0,2.0,2.0,2.0,2.0,,,
E219,S028,SP03,18,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
E219,S028,SP03,19,1.0,1.0,1.0,1.0,1.0,1.0,,,
E219,S028,SP03,20,1.0,1.0,1.0,1.0,1.0,1.0,,,
E219,S028,SP03,21,1.0,1.0,1.0,1.0,1.0,1.0,,,
E219,S028,SP03,22,1.0,1.0,1.0,1.0,1.0,1.0,,,
E219,S028,SP03,23,1.0,1.0,1.0,1.0,1.0,1.0,,,
E219,S028,SP03,24,1.0,1.0,1.0,1.0,1.0,1.0,,,
E219,S028,SP03,25,1.0,1.0,1.0,1.0,1.0,1.0,,,
E219,S028,SP03,26,1.0,1.0,1.0,1.0,1.0,1.0,,,
E219,S028,SP03,27,1.0,1.0,1.0,1.0,1.0,1.0,,,
E219,S028,SP03,28,1.0,1.0,1.0,1.0,1.0,1.0,,,
E219,S028,SP03,29,1.0,1.0,1.0,1.0,1.0,1.0,,,
E219,S028,SP03,30,1.0,1.0,1.0,1.0,1.0,1.0,,,
E219,S028,SP03,31,1.0,1.0,1.0,1.0,1.0,1.0,,,
E219,S028,SP03,32,1.0,1.0,1.0,1.0,1.0,1.0,,,
E219,S028,SP03,33,3.0,3.0,3.0,3.0,3.0,3.0,,,
E114,S029,SP04,1,2.0,2.0,2.0,2.0,2.0,2.0,,,
E114,S029,SP04,2,3.0,3.0,3.0,3.0,3.0,3.0,,,
E114,S029,SP04,3,3.0,3.0,3.0,3.0,3.0,3.0,,,
E114,S029,SP04,4,2.0,2.0,2.0,2.0,2.0,2.0,,,
E114,S029,SP04,5,1.0,1.0,1.0,1.0,1.0,1.0,,,
E114,S029,SP04,6,1.0,1.0,1.0,1.0,1.0,1.0,,,
E114,S029,SP04,7,2.0,2.0,2.0,2.0,2.0,2.0,,,
E114,S029,SP04,8,1.0,1.0,1.0,1.0,1.0,1.0,,,
E114,S029,SP04,9,1.0,0.0,0.0,0.0,0.0,1.0,,,
E114,S029,SP04,10,1.0,1.0,1.0,1.0,1.0,1.0,,,
E114,S029,SP04,11,1.0,1.0,1.0,1.0,1.0,1.0,,,
E114,S029,SP04,12,1.0,0.0,0.0,0.0,0.0,0.0,,,
E114,S029,SP04,13,1.0,1.0,1.0,1.0,1.0,1.0,,,
E114,S029,SP04,14,1.0,1.0,1.0,1.0,1.0,1.0,,,
E114,S029,SP04,15,1.0,0.0,0.0,0.0,0.0,0.0,,,
E114,S029,SP04,16,1.0,0.0,0.0,0.0,1.0,1.0,,,
E114,S029,SP04,17,1.0,0.0,0.0,0.0,0.5,1.0,,,
E114,S029,SP04,18,1.0,0.0,0.0,0.0,1.0,1.0,,,
E114,S029,SP04,19,1.0,1.0,1.0,1.0,1.0,1.0,,,
E114,S029,SP04,20,1.0,1.0,1.0,1.0,1.0,1.0,,,
E114,S029,SP04,21,2.0,2.0,2.0,2.0,2.0,2.0,,,
E114,S029,SP04,22,1.0,1.0,1.0,1.0,1.0,1.0,,,
E114,S029,SP04,23,1.0,1.0,1.0,1.0,1.0,1.0,,,
E114,S029,SP04,24,1.0,1.0,1.0,1.0,1.0,1.0,,,
E114,S029,SP04,25,1.0,1.0,1.0,1.0,1.0,1.0,,,
E114,S029,SP04,26,1.0,1.0,1.0,1.0,1.0,1.0,,,
E114,S029,SP04,27,1.0,1.0,1.0,1.0,1.0,1.0,,,
E114,S029,SP04,28,1.0,1.0,1.0,1.0,1.0,1.0,,,
E114,S029,SP04,29,1.0,1.0,1.0,1.0,1.0,1.0,,,
E114,S029,SP04,30,2.0,2.0,2.0,2.0,2.0,2.0,,,
E114,S029,SP04,31,1.0,1.0,1.0,1.0,1.0,1.0,,,
E114,S029,SP04,32,1.0,1.0,1.0,1.0,1.0,1.0,,,
E114,S029,SP04,33,1.0,1.0,1.0,1.0,1.0,1.0,,,
E114,S029,SP04,34,1.0,1.0,1.0,1.0,1.0,1.0,,,
E114,S029,SP04,35,1.0,0.0,0.0,0.0,0.0,0.0,,,
E114,S029,SP04,36,2.0,2.0,2.0,2.0,2.0,2.0,,,
E114,S029,SP04,37,1.0,1.0,1.0,1.0,1.0,1.0,,,
E114,S029,SP04,38,1.0,1.0,1.0,1.0,1.0,1.0,,,
E114,S029,SP04,39,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
E214,S029,SP05,1,2.0,2.0,2.0,2.0,2.0,2.0,,,
E214,S029,SP05,2,3.0,3.0,3.0,3.0,3.0,3.0,,,
E214,S029,SP05,3,3.0,3.0,3.0,3.0,3.0,3.0,,,
E214,S029,SP05,4,2.0,2.0,2.0,2.0,2.0,2.0,,,
E214,S029,SP05,5,1.0,1.0,1.0,1.0,1.0,1.0,,,
E214,S029,SP05,6,1.0,1.0,1.0,1.0,1.0,1.0,,,
E214,S029,SP05,7,1.0,1.0,1.0,1.0,1.0,1.0,,,
E214,S029,SP05,8,1.0,0.0,0.0,0.0,1.0,0.0,,,
E214,S029,SP05,9,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5
E214,S029,SP05,10,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
E214,S029,SP05,11,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
E214,S029,SP05,12,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
E214,S029,SP05,13,1.0,1.0,1.0,1.0,1.0,1.0,,,
E214,S029,SP05,14,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E214,S029,SP05,15,1.0,1.0,1.0,1.0,1.0,1.0,,,
E214,S029,SP05,16,1.0,0.0,0.0,0.0,0.0,0.0,,,
E214,S029,SP05,17,1.0,1.0,1.0,1.0,1.0,1.0,,,
E214,S029,SP05,18,1.0,1.0,1.0,1.0,1.0,1.0,,,
E214,S029,SP05,19,1.0,1.0,1.0,1.0,1.0,1.0,,,
E214,S029,SP05,20,1.0,1.0,1.0,1.0,1.0,1.0,,,
E214,S029,SP05,21,1.0,1.0,1.0,1.0,1.0,1.0,,,
E214,S029,SP05,22,1.0,0.0,0.0,0.0,0.0,1.0,,,
E214,S029,SP05,23,1.0,1.0,1.0,1.0,1.0,1.0,,,
E214,S029,SP05,24,1.0,1.0,1.0,1.0,1.0,1.0,,,
E214,S029,SP05,25,1.0,1.0,1.0,1.0,1.0,1.0,,,
E214,S029,SP05,26,1.0,1.0,1.0,1.0,1.0,1.0,,,
E214,S029,SP05,27,1.0,1.0,1.0,1.0,1.0,1.0,,,
E214,S029,SP05,28,1.0,1.0,1.0,1.0,1.0,1.0,,,
E214,S029,SP05,29,1.0,1.0,1.0,1.0,1.0,1.0,,,
E214,S029,SP05,30,1.0,1.0,1.0,1.0,1.0,1.0,,,
E214,S029,SP05,31,1.0,0.0,0.0,0.0,0.0,0.0,,,
E214,S029,SP05,32,1.0,1.0,1.0,1.0,1.0,1.0,,,
E214,S029,SP05,33,2.0,2.0,2.0,2.0,2.0,2.0,,,
E214,S029,SP05,34,1.0,1.0,1.0,1.0,1.0,1.0,,,
E214,S029,SP05,35,1.0,1.0,1.0,1.0,1.0,1.0,,,
E214,S029,SP05,36,1.0,1.0,1.0,1.0,1.0,1.0,,,
E214,S029,SP05,37,1.0,1.0,1.0,1.0,1.0,1.0,,,
E214,S029,SP05,38,2.0,2.0,2.0,2.0,2.0,2.0,,,
E214,S029,SP05,39,2.0,2.0,2.0,2.0,2.0,2.0,,,
E214,S029,SP05,40,2.0,2.0,2.0,2.0,2.0,2.0,,,
E211,S029,SP06,1,2.0,2.0,2.0,2.0,2.0,2.0,,,
E211,S029,SP06,2,4.0,4.0,4.0,4.0,4.0,4.0,,,
E211,S029,SP06,3,3.0,3.0,3.0,3.0,3.0,3.0,,,
E211,S029,SP06,4,2.0,2.0,2.0,2.0,2.0,2.0,,,
E211,S029,SP06,5,2.0,2.0,2.0,2.0,2.0,2.0,,,
E211,S029,SP06,6,2.0,2.0,2.0,2.0,2.0,2.0,,,
E211,S029,SP06,7,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
E211,S029,SP06,8,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0
E211,S029,SP06,9,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
E211,S029,SP06,10,2.0,2.0,2.0,2.0,2.0,2.0,,,
E211,S029,SP06,11,2.0,2.0,2.0,2.0,2.0,2.0,,,
E211,S029,SP06,12,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
E211,S029,SP06,13,1.0,0.0,0.0,0.0,1.0,1.0,,,
E211,S029,SP06,14,1.0,1.0,1.0,1.0,1.0,1.0,,,
E211,S029,SP06,15,1.0,0.0,0.0,0.0,0.0,0.0,,,
E211,S029,SP06,16,1.0,1.0,1.0,1.0,1.0,1.0,,,
E211,S029,SP06,17,1.0,1.0,1.0,1.0,1.0,1.0,,,
E211,S029,SP06,18,1.0,1.0,1.0,1.0,1.0,1.0,,,
E211,S029,SP06,19,1.0,1.0,1.0,1.0,1.0,1.0,,,
E211,S029,SP06,20,1.0,1.0,1.0,1.0,1.0,1.0,,,
E211,S029,SP06,21,1.0,1.0,1.0,1.0,1.0,1.0,,,
E211,S029,SP06,22,1.0,1.0,1.0,1.0,1.0,1.0,,,
E211,S029,SP06,23,1.0,1.0,1.0,1.0,1.0,1.0,,,
E211,S029,SP06,24,1.0,1.0,1.0,1.0,1.0,1.0,,,
E211,S029,SP06,25,1.0,1.0,1.0,1.0,1.0,1.0,,,
E211,S029,SP06,26,1.0,1.0,1.0,1.0,1.0,1.0,,,
E211,S029,SP06,27,1.0,0.0,0.0,0.0,0.0,0.0,,,
E211,S029,SP06,28,1.0,1.0,1.0,1.0,1.0,1.0,,,
E211,S029,SP06,29,1.0,1.0,1.0,1.0,1.0,0.0,,,
E211,S029,SP06,30,1.0,1.0,1.0,1.0,1.0,1.0,,,
E211,S029,SP06,31,1.0,1.0,1.0,1.0,1.0,1.0,,,
E211,S029,SP06,32,1.0,0.0,0.0,0.0,0.0,0.0,,,
E211,S029,SP06,33,1.0,1.0,1.0,1.0,1.0,1.0,,,
E211,S029,SP06,34,2.0,2.0,2.0,2.0,2.0,2.0,,,
E211,S029,SP06,35,1.0,1.0,1.0,1.0,1.0,1.0,,,
E211,S029,SP06,36,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
E006,S030,SP04,1,2.0,2.0,2.0,2.0,2.0,2.0,,,
E006,S030,SP04,2,3.0,3.0,3.0,3.0,3.0,3.0,,,
E006,S030,SP04,3,3.0,3.0,3.0,3.0,3.0,3.0,,,
E006,S030,SP04,4,2.0,2.0,2.0,2.0,2.0,2.0,,,
E006,S030,SP04,5,1.0,1.0,1.0,1.0,1.0,1.0,,,
E006,S030,SP04,6,1.0,1.0,1.0,1.0,1.0,1.0,,,
E006,S030,SP04,7,2.0,2.0,2.0,2.0,2.0,2.0,,,
E006,S030,SP04,8,1.0,1.0,1.0,1.0,1.0,1.0,,,
E006,S030,SP04,9,1.0,1.0,1.0,1.0,1.0,1.0,,,
E006,S030,SP04,10,1.0,1.0,1.0,1.0,1.0,1.0,,,
E006,S030,SP04,11,1.0,1.0,1.0,1.0,1.0,1.0,,,
E006,S030,SP04,12,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
E006,S030,SP04,13,1.0,1.0,1.0,1.0,1.0,1.0,,,
E006,S030,SP04,14,1.0,1.0,1.0,1.0,1.0,1.0,,,
E006,S030,SP04,15,1.0,0.0,0.0,0.0,0.0,1.0,,,
E006,S030,SP04,16,1.0,0.0,0.0,0.0,1.0,0.0,,,
E006,S030,SP04,17,1.0,0.0,0.0,0.0,0.0,1.0,,,
E006,S030,SP04,18,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E006,S030,SP04,19,1.0,1.0,1.0,1.0,1.0,1.0,,,
E006,S030,SP04,20,1.0,1.0,1.0,1.0,1.0,1.0,,,
E006,S030,SP04,21,2.0,2.0,2.0,2.0,2.0,2.0,,,
E006,S030,SP04,22,1.0,1.0,1.0,1.0,1.0,1.0,,,
E006,S030,SP04,23,1.0,1.0,1.0,1.0,1.0,1.0,,,
E006,S030,SP04,24,1.0,1.0,1.0,1.0,1.0,1.0,,,
E006,S030,SP04,25,1.0,1.0,1.0,1.0,1.0,1.0,,,
E006,S030,SP04,26,1.0,1.0,1.0,1.0,1.0,1.0,,,
E006,S030,SP04,27,1.0,1.0,1.0,1.0,1.0,1.0,,,
E006,S030,SP04,28,1.0,1.0,1.0,1.0,1.0,1.0,,,
E006,S030,SP04,29,1.0,1.0,1.0,1.0,1.0,1.0,,,
E006,S030,SP04,30,2.0,2.0,2.0,2.0,2.0,2.0,,,
E006,S030,SP04,31,1.0,1.0,1.0,1.0,1.0,1.0,,,
E006,S030,SP04,32,1.0,1.0,1.0,1.0,1.0,1.0,,,
E006,S030,SP04,33,1.0,1.0,1.0,1.0,1.0,1.0,,,
E006,S030,SP04,34,1.0,1.0,1.0,1.0,1.0,1.0,,,
E006,S030,SP04,35,1.0,0.0,0.0,0.0,0.0,0.0,,,
E006,S030,SP04,36,2.0,2.0,2.0,2.0,2.0,2.0,,,
E006,S030,SP04,37,1.0,1.0,1.0,1.0,1.0,1.0,,,
E006,S030,SP04,38,1.0,1.0,1.0,1.0,1.0,1.0,,,
E006,S030,SP04,39,2.0,2.0,2.0,2.0,2.0,2.0,,,
E105,S030,SP06,1,2.0,2.0,2.0,2.0,2.0,2.0,,,
E105,S030,SP06,2,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0
E105,S030,SP06,3,3.0,3.0,3.0,3.0,3.0,3.0,,,
E105,S030,SP06,4,2.0,2.0,2.0,2.0,2.0,2.0,,,
E105,S030,SP06,5,2.0,2.0,2.0,2.0,2.0,2.0,,,
E105,S030,SP06,6,2.0,2.0,2.0,2.0,2.0,2.0,,,
E105,S030,SP06,7,1.0,1.0,1.0,1.0,1.0,1.0,,,
E105,S030,SP06,8,1.0,1.0,1.0,1.0,1.0,1.0,,,
E105,S030,SP06,9,2.0,2.0,2.0,2.0,2.0,2.0,,,
E105,S030,SP06,10,2.0,2.0,2.0,2.0,2.0,2.0,,,
E105,S030,SP06,11,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0
E105,S030,SP06,12,1.0,1.0,1.0,1.0,1.0,1.0,,,
E105,S030,SP06,13,1.0,1.0,1.0,1.0,1.0,1.0,,,
E105,S030,SP06,14,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
E105,S030,SP06,15,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
E105,S030,SP06,16,1.0,1.0,1.0,1.0,1.0,1.0,,,
E105,S030,SP06,17,1.0,1.0,1.0,1.0,1.0,1.0,,,
E105,S030,SP06,18,1.0,1.0,1.0,1.0,1.0,1.0,,,
E105,S030,SP06,19,1.0,1.0,1.0,1.0,1.0,1.0,,,
E105,S030,SP06,20,1.0,1.0,1.0,1.0,1.0,1.0,,,
E105,S030,SP06,21,1.0,1.0,1.0,1.0,1.0,1.0,,,
E105,S030,SP06,22,1.0,1.0,1.0,1.0,1.0,1.0,,,
E105,S030,SP06,23,1.0,1.0,1.0,1.0,1.0,1.0,,,
E105,S030,SP06,24,1.0,1.0,1.0,1.0,1.0,1.0,,,
E105,S030,SP06,25,1.0,1.0,1.0,1.0,1.0,1.0,,,
E105,S030,SP06,26,1.0,1.0,1.0,1.0,1.0,1.0,,,
E105,S030,SP06,27,1.0,1.0,1.0,1.0,0.0,0.0,,,
E105,S030,SP06,28,1.0,1.0,1.0,1.0,1.0,1.0,,,
E105,S030,SP06,29,1.0,1.0,1.0,1.0,1.0,0.0,,,
E105,S030,SP06,30,1.0,1.0,1.0,1.0,1.0,1.0,,,
E105,S030,SP06,31,1.0,1.0,1.0,1.0,1.0,1.0,,,
E105,S030,SP06,32,1.0,1.0,1.0,1.0,1.0,1.0,,,
E105,S030,SP06,33,1.0,1.0,1.0,1.0,1.0,1.0,,,
E105,S030,SP06,34,2.0,2.0,2.0,2.0,2.0,2.0,,,
E105,S030,SP06,35,1.0,1.0,1.0,1.0,1.0,1.0,,,
E105,S030,SP06,36,2.0,2.0,2.0,2.0,2.0,2.0,,,
E222,S031,SP01,1,2.0,2.0,2.0,2.0,2.0,2.0,,,
E222,S031,SP01,2,3.0,3.0,3.0,3.0,3.0,3.0,,,
E222,S031,SP01,3,2.0,2.0,2.0,2.0,2.0,2.0,,,
E222,S031,SP01,4,2.0,0.0,0.0,0.0,2.0,2.0,,,
E222,S031,SP01,5,2.0,2.0,2.0,2.0,2.0,2.0,,,
E222,S031,SP01,6,2.0,2.0,2.0,2.0,2.0,2.0,,,
E222,S031,SP01,7,2.0,2.0,2.0,2.0,2.0,2.0,,,
E222,S031,SP01,8,2.0,2.0,2.0,2.0,2.0,2.0,,,
E222,S031,SP01,9,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
E222,S031,SP01,10,2.0,1.0,2.0,2.0,2.0,2.0,1.5,2.0,2.0
E222,S031,SP01,11,2.0,1.0,1.0,1.0,2.0,0.5,,,
E222,S031,SP01,12,1.0,1.0,1.0,1.0,1.0,1.0,,,
E222,S031,SP01,13,1.0,1.0,1.0,1.0,1.0,1.0,,,
E222,S031,SP01,14,1.0,1.0,1.0,1.0,1.0,1.0,,,
E222,S031,SP01,15,1.0,1.0,1.0,1.0,1.0,1.0,,,
E222,S031,SP01,16,1.0,1.0,1.0,1.0,1.0,1.0,,,
E222,S031,SP01,17,1.0,1.0,1.0,1.0,1.0,1.0,,,
E222,S031,SP01,18,1.0,0.0,0.0,0.0,1.0,1.0,,,
E222,S031,SP01,19,1.0,1.0,1.0,1.0,1.0,1.0,,,
